Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
2.7,Round Robin 2x Cloud,0.13419035440300492,0.050021074040502635,0.1308440469549121,0.046850271852028155,0.0,0.0
2.7,Round Robin (Device/Cloud),0.13176831814574477,0.03990971484496547,0.12885652020061955,0.03670575638455646,0.0033666942157543163,0.0045088641414609025
2.7,Stateless Threshold,0.14035394258682996,0.05290909253554759,0.12634718419096036,0.03553809020069869,0.020856489994831896,0.017027676285769885
2.7,HERO,0.12923862792508398,0.03601351321858304,0.12681078977952176,0.03341917554244944,0.003977005012086038,0.0025895844569445536
2.8000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.16343469650915854,0.07147553559353126,0.12699635239667514,0.022274437299080213,0.10220518796470811,0.0
2.8000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17348700930199842,0.09250496940883964,0.13066957856313877,0.04671307825842651,0.0,0.12009779177249867
2.8000000000000003,Round Robin 2x Device,0.12965218549098428,0.02628769497274399,0.12698488185731907,0.022275830795065905,0.0,0.0
2.8000000000000003,Round Robin 2x Cloud,0.13443592698671022,0.0502562750697922,0.13084389404648603,0.04684897310909691,0.0,0.0
2.8000000000000003,Round Robin (Device/Cloud),0.13198892744498222,0.040152441199370975,0.12885642931854902,0.0367012080966347,0.0037634201060977065,0.005022863155692051
2.8000000000000003,Stateless Threshold,0.14109035892281466,0.05386374532668194,0.12634992928959016,0.035536075529303796,0.022652033077295044,0.01869311003081845
2.8000000000000003,HERO,0.12942206002171475,0.036290989395691975,0.12680983863082404,0.03349634474865468,0.004407307991569422,0.0029196614300207075
2.9000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.16547276556006282,0.07377578397712263,0.1269975103035735,0.02227865426854167,0.11177270787733959,0.0
2.9000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17595391793294035,0.0950732089771083,0.13066961142035483,0.04671398443983244,0.0,0.13155340670132085
2.9000000000000004,Round Robin 2x Device,0.12983944790892568,0.026554660061116262,0.12698603976421743,0.022270216391722147,0.0,0.0
2.9000000000000004,Round Robin 2x Cloud,0.13469019376499253,0.05050401041936828,0.13084397985798416,0.046850970204018606,0.0,0.0
2.9000000000000004,Round Robin (Device/Cloud),0.1322198304060013,0.040406797980757185,0.12886372073725177,0.036702593052281046,0.00417449297948817,0.0055751897090223195
2.9000000000000004,Stateless Threshold,0.14172346667257352,0.05457620778164947,0.12636633591163146,0.035563095398304635,0.024275111095064722,0.020338193748849258
2.9000000000000004,HERO,0.12964060895939378,0.03655621644886489,0.12683915183393718,0.033529923995434203,0.004938116548555236,0.003200270407507834
3.0000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.1676430638285303,0.07624119492009673,0.12700199295502426,0.02228357125369016,0.12213570260426364,0.0
3.0000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17852478252760562,0.09774809028608217,0.13066989470464596,0.04671453247891505,0.0,0.14381491506362387
3.0000000000000004,Round Robin 2x Device,0.13004200340072297,0.026839003185601448,0.12699052241566816,0.022275712123524652,0.0,0.0
3.0000000000000004,Round Robin 2x Cloud,0.13495332327064016,0.05075658102421408,0.130844223205986,0.04684994222403365,0.0,0.0
3.0000000000000004,Round Robin (Device/Cloud),0.13245340822841653,0.040661912386450186,0.12886437169867654,0.036701297552819916,0.004620509801526173,0.006165366819888337
3.0000000000000004,Stateless Threshold,0.14233423179871035,0.05520878939446829,0.12635628788672854,0.035566702261113074,0.026270801836374275,0.021746582570404748
3.0000000000000004,HERO,0.12986898430922453,0.036834917415281526,0.1268767204617921,0.0336257223046314,0.005392594480338465,0.0035998463165394907
3.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.16981694654063945,0.0786979760606839,0.12698054988310548,0.022270095508896175,0.133024256096015,0.0
3.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.1812047626770995,0.10052919861347387,0.130668632675582,0.04671381820566661,0.0,0.1569350821374823
3.1,Round Robin 2x Device,0.13021704436603462,0.027146230324008272,0.12696907934374937,0.022284757843697447,0.0,0.0
3.1,Round Robin 2x Cloud,0.135222950872085,0.051019843744123654,0.1308429714931329,0.046850687419820805,0.0,0.0
3.1,Round Robin (Device/Cloud),0.1326752099863889,0.04093027677658848,0.12885029563986908,0.03670594011922155,0.005082828302243043,0.006795072707161461
3.1,Stateless Threshold,0.14308062298932867,0.05638050440435835,0.1263422414932302,0.03564653296512255,0.027904230054575416,0.02407519840719043
3.1,HERO,0.1300757177044513,0.03710715410873885,0.1268783334005084,0.033658682848846405,0.005924296713367133,0.0040048739243901685
3.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.17220699922601226,0.0813228673494833,0.12699352979277537,0.022275781021603255,0.14493525757570264,0.0
3.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.18401402145061024,0.10343718215902295,0.13066942287504346,0.046714474901916,0.0,0.17100026704728655
3.2,Round Robin 2x Device,0.13044732041036317,0.027452946961801283,0.12698205925341927,0.022276433561075303,0.0,0.0
3.2,Round Robin 2x Cloud,0.1355039228906895,0.05128884972198923,0.13084376617431714,0.046849857220086825,0.0,0.0
3.2,Round Robin (Device/Cloud),0.13293768168328624,0.041207393038414086,0.12885916518905027,0.036703460867371036,0.005607361414905793,0.00746663972201976
3.2,Stateless Threshold,0.14372348705537646,0.056951372780134624,0.12635825878705118,0.03570504956384537,0.029733791683974997,0.025931791807306363
3.2,HERO,0.13033266448240519,0.03741988910770658,0.1269167094539141,0.033749485226840924,0.006519871315675009,0.004430238116691096
3.3000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.17467223927283934,0.08414534675248936,0.12700278064942758,0.022271179417888934,0.15758337214832213,0.0
3.3000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.18695986994406505,0.10648806615586631,0.13066992618474732,0.0467136961416113,0.0,0.18608060393950712
3.3000000000000003,Round Robin 2x Device,0.13067852269419195,0.027784369641924832,0.1269913101100715,0.022288040958198547,0.0,0.0
3.3000000000000003,Round Robin 2x Cloud,0.13579294832752156,0.05156636391365833,0.13084429119225854,0.04684845371077922,0.0,0.0
3.3000000000000003,Round Robin (Device/Cloud),0.13320233707893733,0.04150074348038454,0.12886610871452414,0.03670298509500824,0.006154556577424668,0.008179938537521527
3.3000000000000003,Stateless Threshold,0.14440973254699999,0.05796253792316059,0.1263566329061502,0.035715847981446856,0.03171170454687182,0.027967360015326615
3.3000000000000003,HERO,0.13062020012734415,0.03775514414458736,0.1269797471262399,0.03384294522475384,0.007136398123777373,0.004898036826117889
3.4000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.1771920439271463,0.08692916127237801,0.12699112970768855,0.022294282237425207,0.1709805651116985,0.0
3.4000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.19003678266198618,0.10968561036900945,0.13066923664273022,0.04671408417710594,0.0,0.20220149350671532
3.4000000000000004,Round Robin 2x Device,0.1308910370885387,0.028104532271612206,0.12697965916833245,0.022283025741509376,0.0,0.0
3.4000000000000004,Round Robin 2x Cloud,0.1360901419371335,0.051854577269057844,0.13084360969495984,0.04685048778150984,0.0,0.0
3.4000000000000004,Round Robin (Device/Cloud),0.13344810407050856,0.041791688908515964,0.1288529642357654,0.03670352711220512,0.006713639117843524,0.008937067175350767
3.4000000000000004,Stateless Threshold,0.1450159546167821,0.05838683491426948,0.1263732445330064,0.03567235622479474,0.0338435124195169,0.02965217472528779
3.4000000000000004,HERO,0.1308032207938843,0.03796740662484137,0.1269428558803775,0.03382344631243356,0.00781266016326793,0.005335457740446414
3.5000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.17980665379378713,0.08981206132173584,0.12699178973593062,0.0222871161955835,0.1851741824573695,0.0
3.5000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.1932547467101843,0.11302233685869989,0.13066932384824892,0.046714265657550706,0.0,0.21943079396558077
3.5000000000000004,Round Robin 2x Device,0.1311248065404715,0.028429718131858118,0.12698031919657451,0.022276839394940417,0.0,0.0
3.5000000000000004,Round Robin 2x Cloud,0.13639610710189792,0.05214909413401208,0.13084368361684853,0.046849808178406276,0.0,0.0
3.5000000000000004,Round Robin (Device/Cloud),0.13372701341357304,0.04208657407729817,0.12885825124244735,0.03670657767213849,0.007329108563913803,0.009741260882172911
3.5000000000000004,Stateless Threshold,0.14575620391068167,0.05931767112348763,0.12638218713634852,0.03575531942619935,0.03641519703371262,0.03151204823979556
3.5000000000000004,HERO,0.13107414838193018,0.03828705052349517,0.1269829797313233,0.03388114949794434,0.008499532567006834,0.00584451655900825
3.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.18251562792674175,0.09271020563824743,0.12697506314407664,0.02227240371126925,0.2002944699140805,0.0
3.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.19662870721504297,0.11651864652926612,0.13066838939681383,0.04671352019543166,0.0,0.23787103913575283
3.6,Round Robin 2x Device,0.13134002867315941,0.02875191802266724,0.12696359260472057,0.022260294773238223,0.0,0.0
3.6,Round Robin 2x Cloud,0.13671067980905746,0.052454582208955915,0.13084272157210666,0.04685050436159161,0.0,0.0
3.6,Round Robin (Device/Cloud),0.1339864150331349,0.04240176334974462,0.1288454204294315,0.03670777348183247,0.007947544541720537,0.010592292292889743
3.6,Stateless Threshold,0.14664318792791517,0.06033794164699882,0.12640070242895066,0.035725354124893534,0.038948087358965086,0.034051876293014115
3.6,HERO,0.13129773104951417,0.03856730866244954,0.1269760292696979,0.033920758975011525,0.009192677038254087,0.006392570893129296
3.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.18547014763883943,0.09593622212605027,0.1269900409613662,0.02228543894621999,0.21675347735085732,0.0
3.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.2001717758852453,0.12018183199792572,0.1306692566527089,0.04671378342897093,0.0,0.2576075547828238
3.7,Round Robin 2x Device,0.1316077702035547,0.02912478560803875,0.1269785704220101,0.02227127866418343,0.0,0.0
3.7,Round Robin 2x Cloud,0.1370377771012829,0.052767966417939835,0.13084359288679542,0.04684962136549072,0.0,0.0
3.7,Round Robin (Device/Cloud),0.13428834587651042,0.04272550600660095,0.1288517946236587,0.03670731462569355,0.00865424517002788,0.01149605403968505
3.7,Stateless Threshold,0.1472350199195674,0.060853467165883295,0.1263751423881418,0.0356807274830074,0.04133403199640168,0.03598203197042963
3.7,HERO,0.13159239458830685,0.03892965777502212,0.1270179542940536,0.034010871866367066,0.00994440726612285,0.007010522642501401
3.8000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.18848737163836737,0.09917839138912812,0.12698235580716546,0.02228042524274111,0.23412633491172793,0.0
3.8000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.20389695986209977,0.12400818160912293,0.1306687167748369,0.046714325852115185,0.0,0.2787523427658714
3.8000000000000003,Round Robin 2x Device,0.13185906825846783,0.0294614231561218,0.12697088526780936,0.022266941865273015,0.0,0.0
3.8000000000000003,Round Robin 2x Cloud,0.13737349331162696,0.05309196870605548,0.1308430971867806,0.04684975122375712,0.0,0.0
3.8000000000000003,Round Robin (Device/Cloud),0.13459468687251366,0.04306056680115431,0.12885740759719536,0.036696944297325756,0.00938670090873741,0.012452956452340104
3.8000000000000003,Stateless Threshold,0.14813443475045068,0.062080143695882786,0.12639189643868903,0.035700388280638935,0.04429537611785986,0.03847027405939649
3.8000000000000003,HERO,0.13193106176369027,0.03926061055700143,0.12708354202072386,0.03404131526976852,0.010856942267656843,0.0075957438052625765
3.9000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.19177233493088297,0.10264728030994445,0.12700886813620474,0.02228417600629382,0.2530176684269293,0.0
3.9000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.2078282519886875,0.12804736621022159,0.13067030544479713,0.046714150128608384,0.0,0.3014404834187175
3.9000000000000004,Round Robin 2x Device,0.13214668665056273,0.029850147300709583,0.12699739759684867,0.022285009146108384,0.0,0.0
3.9000000000000004,Round Robin 2x Cloud,0.13772167998206788,0.05342429682269064,0.13084459195455622,0.046849111545448414,0.0,0.0
3.9000000000000004,Round Robin (Device/Cloud),0.134907414680736,0.04340375600661789,0.12886308000474364,0.03671292860043498,0.010152027492287058,0.013461961940952887
3.9000000000000004,Stateless Threshold,0.14890731628384327,0.06286658469358396,0.12638896304111036,0.03573568247313098,0.04685431657128955,0.04112031503775624
3.9000000000000004,HERO,0.13219743227688488,0.03958637121539125,0.12709277170745337,0.03411787593599909,0.0116373195804373,0.008305554832028425
4.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.19507017188877468,0.10624775140323756,0.12699181685772512,0.02227617816531714,0.27278792757558723,0.0
4.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.21196668604090044,0.1323001607975599,0.13066932588173863,0.04671344942795332,0.0,0.3257562337363875
4.0,Round Robin 2x Device,0.13239310429992207,0.030201164940676678,0.12698034631836902,0.022274056003484675,0.0,0.0
4.0,Round Robin 2x Cloud,0.13807784429464784,0.05376918447619422,0.13084369463120174,0.046850437243035045,0.0,0.0
4.0,Round Robin (Device/Cloud),0.13522443948931553,0.043743105682206,0.12886528003371778,0.03670339403013974,0.010953998572999574,0.014526968757050993
4.0,Stateless Threshold,0.1495617913735506,0.0636125558046794,0.12634938337756957,0.03565916157248899,0.05030158042015554,0.04270987950015434
4.0,HERO,0.13248035695549587,0.03993963908398495,0.12710564941860517,0.03417430851719768,0.01260534358459142,0.008930963197008703
4.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.19868335755986866,0.11000204280294747,0.12700318921988915,0.022266439660036497,0.2944008163535495,0.0
4.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.21634413260543509,0.13679618139254268,0.1306699868859516,0.04671420002072444,0.0,0.35187622930035606
4.1,Round Robin 2x Device,0.13268408160209133,0.030588440489373578,0.12699171868053302,0.02229396975697366,0.0,0.0
4.1,Round Robin 2x Cloud,0.1384468762710874,0.05412292458456484,0.13084432471633106,0.046850535219795666,0.0,0.0
4.1,Round Robin (Device/Cloud),0.13554563447034654,0.044096233057953495,0.12886776891383225,0.036707229517541205,0.011774897894411884,0.01565206823564265
4.1,Stateless Threshold,0.15042189493235666,0.06475690108240673,0.12638020675290637,0.03574226646804575,0.05221032202676198,0.04653238413785354
4.1,HERO,0.13280209879514504,0.040238736552047114,0.12714419983229575,0.03417263445449363,0.01347031222152193,0.009767503940677555
4.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.20251626389888538,0.11422916811423853,0.12700931719563097,0.022292128830860892,0.3176817809670039,0.0
4.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.22096592231576698,0.14154278150593827,0.13067030699711443,0.046713031279711575,0.0,0.37990250821791655
4.2,Round Robin 2x Device,0.13298603569011905,0.0310003121238763,0.12699784665627484,0.022263239737945757,0.0,0.0
4.2,Round Robin 2x Cloud,0.13882654126003477,0.05448735547059534,0.13084469838490212,0.04685054783610643,0.0,0.0
4.2,Round Robin (Device/Cloud),0.13589670841636603,0.04447519655989651,0.12887507422009742,0.03669986478723647,0.01270108198743223,0.01684117749531261
4.2,Stateless Threshold,0.15129702667439682,0.06544072151692029,0.12639488962215173,0.03575380318859099,0.05550845173660278,0.04926280907922434
4.2,HERO,0.13315797876092647,0.040685333190857986,0.1271967266999755,0.034276996104655844,0.014571386983738454,0.010509507391220543
4.3,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.20644802576970203,0.11822806557341403,0.12699941115391425,0.022275176778163857,0.34222435376498567,0.0
4.3,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.22586374600383607,0.14654628126981703,0.1306696926620599,0.046714125556053615,0.0,0.4100477150040649
4.3,Round Robin 2x Device,0.1332629998621737,0.031402925045979656,0.12698794061455818,0.02228928227322035,0.0,0.0
4.3,Round Robin 2x Cloud,0.13921561107050937,0.05486272083039289,0.1308440525013907,0.04685069261780545,0.0,0.0
4.3,Round Robin (Device/Cloud),0.13621734408697914,0.044844405344270116,0.12885777899341513,0.036699917746189255,0.013613755211620546,0.01808752822109011
4.3,Stateless Threshold,0.1518909529493653,0.06626933605210399,0.12637238350205096,0.03570096490654672,0.05887242127817666,0.05104865788894031
4.3,HERO,0.1334505712162079,0.04096033040407622,0.12719871753388545,0.03425425747201891,0.015582357687330595,0.011347466971355595
4.3999999999999995,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2106152963783763,0.12268259908829296,0.12699466270887735,0.022268606599627337,0.36857194304101804,0.0
4.3999999999999995,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.23106168756370982,0.1518321676226563,0.13066948890081773,0.04671337843069545,0.0,0.4424953216141593
4.3999999999999995,Round Robin 2x Device,0.13356279295612694,0.03180267726133924,0.12698319216952125,0.022278415310317976,0.0,0.0
4.3999999999999995,Round Robin 2x Cloud,0.13961677093394567,0.055248421165178786,0.1308438261953487,0.04684962192931134,0.0,0.0
4.3999999999999995,Round Robin (Device/Cloud),0.13656934069215199,0.045254716530336345,0.12885714608799512,0.036707083964575664,0.014596557563892042,0.019396240232423614
4.3999999999999995,Stateless Threshold,0.15272430487700772,0.0668660393212473,0.12639012441150735,0.03569443001110054,0.06244856218084047,0.053623767863629726
4.3999999999999995,HERO,0.13378893511064724,0.041469776982083456,0.12721413171252374,0.03439097803295303,0.016722881726456834,0.012256674385301645
4.5,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.21513841097594244,0.12736860727250948,0.1270062278307154,0.022276717506948672,0.3972858777300495,0.0
4.5,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.23658387984941795,0.15742572448816972,0.13067013797535268,0.04671342735164876,0.0,0.4774421786608538
4.5,Round Robin 2x Device,0.1338917743812457,0.03224869073851832,0.12699475109088607,0.022277430987949483,0.0,0.0
4.5,Round Robin 2x Cloud,0.1400319167359004,0.05564895677942636,0.130844569934205,0.04685039136449926,0.0,0.0
4.5,Round Robin (Device/Cloud),0.13694884598038856,0.04566517666933832,0.128866617732923,0.03670702170176971,0.01565767360921455,0.02077573681411547
4.5,Stateless Threshold,0.1536490530100877,0.06798767382476609,0.12639436076047272,0.03570062084546443,0.06551944598470089,0.057340398364046335
4.5,HERO,0.134111003041867,0.04175348214046562,0.12723203326431143,0.03439950207758125,0.017778254844643394,0.013231058102645228
4.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.21972548921691454,0.1322472093303009,0.12698352301296478,0.022274820449722305,0.42735640749876685,0.0
4.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.24248329622886727,0.16338471481580943,0.13066879738451317,0.04671419800913085,0.0,0.5152426764060596
4.6,Round Robin 2x Device,0.1341760030453387,0.032629555252879125,0.12697205247360868,0.022280048778837304,0.0,0.0
4.6,Round Robin 2x Cloud,0.14045586147580327,0.056060226012050046,0.13084321748066757,0.04684959950056084,0.0,0.0
4.6,Round Robin (Device/Cloud),0.13730024061903462,0.04605417213286287,0.12885559420301762,0.036706949529653664,0.016688257856932384,0.022224813398241134
4.6,Stateless Threshold,0.154488036206595,0.0691663174677636,0.12635475634827384,0.03566324403288143,0.07015146345824044,0.05948714719812941
4.6,HERO,0.13442187107137665,0.042179036899494975,0.12722195977400796,0.034468521018185795,0.019051910421314735,0.01412540283088716
4.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.22482351725048494,0.13748299066747696,0.1270021274016342,0.022282601933422592,0.46056160055033496,0.0
4.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.24881674408238827,0.16974683208587768,0.13066989146271643,0.04671438300930796,0.0,0.5562574034343349
4.7,Round Robin 2x Device,0.13453691476254134,0.03311433339876011,0.1269906568622781,0.022274494993397637,0.0,0.0
4.7,Round Robin 2x Cloud,0.14089588952801071,0.056486423642767354,0.1308442544154132,0.04684983636852604,0.0,0.0
4.7,Round Robin (Device/Cloud),0.13770855136776902,0.04649870186718889,0.12886987439434727,0.03670171521024404,0.017867894364456557,0.02374627973713861
4.7,Stateless Threshold,0.15548406014689872,0.07039985454882919,0.1264313552874688,0.03572916563162272,0.07313640780162475,0.06364927787433118
4.7,HERO,0.13480353313246723,0.04253883982606204,0.12726216362487766,0.034468299929025024,0.02035003441220199,0.015156186292756954
4.8,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.23018850210369174,0.14303647719628038,0.12699123877604793,0.02228747954092307,0.4962099015089081,0.0
4.8,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.25560380103818425,0.17653923656965534,0.13066921986621707,0.046713845395826695,0.0,0.6007303983497599
4.8,Round Robin 2x Device,0.13486489353500583,0.03357137137296939,0.1269797682366918,0.02227606919367194,0.0,0.0
4.8,Round Robin 2x Cloud,0.14134585853621603,0.056923969685420704,0.13084366876205986,0.046850582273114026,0.0,0.0
4.8,Round Robin (Device/Cloud),0.1380975328415125,0.0469484926892445,0.12886334380687703,0.03670862787019235,0.01906204104700264,0.025339311028647244
4.8,Stateless Threshold,0.15612258088013486,0.07110640910884969,0.12635838835345622,0.03568528464363968,0.07644198297505918,0.06667510799087932
4.8,HERO,0.13521311337779054,0.042948037479114444,0.1273152671668707,0.034492263500391786,0.02173061791730619,0.016245112553298212
4.9,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.235886492547369,0.14890125723793496,0.1269959054682471,0.022275503472919136,0.5344934336116027,0.0
4.9,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.2628651862090236,0.1837787500991675,0.13066954106678572,0.04671405014845497,0.0,0.6488866700426486
4.9,Round Robin 2x Device,0.1352140205220785,0.033996036310561605,0.126984434928891,0.022276124339319938,0.0,0.0
4.9,Round Robin 2x Cloud,0.14180899224990437,0.05737122984228903,0.13084383932063176,0.04684960332468608,0.0,0.0
4.9,Round Robin (Device/Cloud),0.1384987829302636,0.04736728306583801,0.12886479774365203,0.036696732698917114,0.02028259864875866,0.02700619145594936
4.9,Stateless Threshold,0.15712311889455194,0.07193135640207643,0.12638145316332747,0.035760997233057944,0.08137766308150832,0.06951901622811586
4.9,HERO,0.13555432883294818,0.043328580329763416,0.12730597668138366,0.03453519438162552,0.02306641657467287,0.017420942799059487
5.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.24196221230414575,0.15518279174108826,0.12700247979123566,0.022287073419191186,0.575800003494641,0.0
5.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.27064476965288087,0.19148478158715518,0.13066989895853312,0.04671536363547065,0.0,0.7010929851492286
5.0,Round Robin 2x Device,0.13558111332056216,0.03447640222843282,0.12699100925187956,0.022285762512802527,0.0,0.0
5.0,Round Robin 2x Cloud,0.1422863727962096,0.057835742281173205,0.13084435944328848,0.04684990740756586,0.0,0.0
5.0,Round Robin (Device/Cloud),0.1389269460042236,0.04784705118863839,0.1288684847161983,0.03670372793198861,0.021630052270589728,0.02874989764522533
5.0,Stateless Threshold,0.15808989628902434,0.0732058198360826,0.12636753311457952,0.03573054271964905,0.08541073227106177,0.07347747851693062
5.0,HERO,0.13594675973690826,0.04381841370967014,0.1273157493898464,0.034593694662414916,0.02448619628037871,0.018744064004520583
5.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2484242865231542,0.16168408461119527,0.12698641942809702,0.022278117497675297,0.620411780041222,0.0
5.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.27900450153206374,0.19972928214818997,0.13066903589153678,0.046713412404576625,0.0,0.7578279659572587
5.1,Round Robin 2x Device,0.13592772071551973,0.034957685184955574,0.12697492312183017,0.022262530710405192,0.0,0.0
5.1,Round Robin 2x Cloud,0.14277456510568007,0.058312235285698254,0.13084339307588105,0.04684966340100664,0.0,0.0
5.1,Round Robin (Device/Cloud),0.13931869653932732,0.04830953338838138,0.12884151750938644,0.036700648515277,0.022947348070523177,0.030579380008546035
5.1,Stateless Threshold,0.15895723820534693,0.07392213799919449,0.12639809769067967,0.03571433562564924,0.08956990712903187,0.0767710600644079
5.1,HERO,0.1363362748612312,0.044246184187051014,0.12733667091084527,0.034639063587437575,0.026146701985986464,0.019831264659792933
5.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2555060771563881,0.1689447882329615,0.12697986970724465,0.02226647846081308,0.6694999903746885,0.0
5.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.2880463353683797,0.20864068073535239,0.13066861061146462,0.046713680315186634,0.0,0.8197887768943464
5.2,Round Robin 2x Device,0.13630091189151358,0.03545493221988394,0.12696839916788855,0.022284172215246884,0.0,0.0
5.2,Round Robin 2x Cloud,0.14327631206902758,0.05880249405188418,0.1308430071704402,0.046850591740913536,0.0,0.0
5.2,Round Robin (Device/Cloud),0.13976779001418066,0.04881918640230379,0.12884494230319604,0.03671397971016765,0.024412114267816337,0.03248567158922179
5.2,Stateless Threshold,0.16020507405012746,0.07576228927029059,0.1263446516484839,0.03565547891145124,0.09522593639030281,0.0811550701932238
5.2,HERO,0.13674411741263975,0.04473769740681249,0.12734622796247255,0.03469635949359282,0.027701991067674032,0.02125219694711161
5.3,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2631425629610742,0.176645352136363,0.12698886155075936,0.022281829925311594,0.7228710263210272,0.0
5.3,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.29789382520037844,0.21831902169412223,0.13066917533170477,0.04671383336253206,0.0,0.8878333319483345
5.3,Round Robin 2x Device,0.136695785251998,0.035957038673540054,0.12697739101140323,0.0222901609093635,0.0,0.0
5.3,Round Robin 2x Cloud,0.14379285182461685,0.05930609381359634,0.13084356204024594,0.046850297172562436,0.0,0.0
5.3,Round Robin (Device/Cloud),0.1402358056609608,0.04928853082702065,0.12886246122118034,0.03669659684292566,0.02591053494076606,0.03447322781156508
5.3,Stateless Threshold,0.16084847546012543,0.0758766827432417,0.12638570804052124,0.03569306831204271,0.09914179623651329,0.08382917545935113
5.3,HERO,0.13715824095073087,0.045159039544203014,0.12735807735982613,0.03468993950513088,0.029408234024874216,0.022623169104868123
5.4,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.27141173862896867,0.18477619980725873,0.12701697755276245,0.022281140805079726,0.7810891429610693,0.0
5.4,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.30861259957430626,0.22885261555449743,0.13067075148005064,0.046714355584104236,0.0,0.9625583217324507
5.4,Round Robin 2x Device,0.13712524710507845,0.03647680514257429,0.12700550701340635,0.022288751084424276,0.0,0.0
5.4,Round Robin 2x Cloud,0.14432372707156105,0.05982500001097248,0.13084507372660026,0.04685040151556276,0.0,0.0
5.4,Round Robin (Device/Cloud),0.1407137725208985,0.04980361391856749,0.128877080864463,0.036699397256496666,0.027478527920528524,0.036550983420216336
5.4,Stateless Threshold,0.16203489889367984,0.07740906791750495,0.12640369446973998,0.03575902228842032,0.10344956514160122,0.08929424074574356
5.4,HERO,0.13760435626250284,0.045653070288806406,0.12739286915648937,0.03475153811144636,0.0311026739131255,0.024135471739618736
5.5,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2801575172424176,0.1938641409746292,0.1269804433331985,0.022259573129754375,0.8439401379851549,0.0
