Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
1.4000000000000001,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15612483903259877,0.09488282796345673,0.1352737582155459,0.07573400434081082,0.0,0.029242405171458145
1.4000000000000001,Round Robin 2x Device,0.3209123979878018,0.2494010550170126,0.2994323332063452,0.2334009227954888,0.0,0.0
1.4000000000000001,Round Robin 2x Cloud,0.13704274320993357,0.07701036118968067,0.1355966112712552,0.07589848948773585,0.0,0.0
1.4000000000000001,Round Robin (Device/Cloud),0.2289941843743138,0.2067896797465993,0.21742599955326056,0.19210413386621406,0.015223445429527265,0.0010002088350605696
1.4000000000000001,Stateless Threshold,0.12588593049895125,0.09357703841094892,0.11548362312728282,0.0818759614964101,0.000793929981776866,0.01379468913452237
1.4000000000000001,HERO,0.12358204783429852,0.09040197186247058,0.1165250284838097,0.0833474370817234,0.00043023339868761973,0.009466819379978533
1.5000000000000002,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.49650737117234667,0.4127385177033448,0.29911590732648585,0.23305370964151928,0.2966032270275334,0.0
1.5000000000000002,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15796034407883527,0.09661108933384577,0.1352513065636821,0.07571730894282569,0.0,0.034122945168087754
1.5000000000000002,Round Robin 2x Device,0.3234835078186418,0.2515199738853653,0.29902664803833906,0.23296758643861973,0.0,0.0
1.5000000000000002,Round Robin 2x Cloud,0.13723290727528512,0.07719692476994976,0.13558127521462293,0.07591090650482915,0.0,0.0
1.5000000000000002,Round Robin (Device/Cloud),0.2301611215877719,0.20791814598018957,0.2171720055129485,0.19161938673698792,0.018290801276403146,0.0012268361456122402
1.5000000000000002,Stateless Threshold,0.12674936330847428,0.09455824620636104,0.11547493305039945,0.08189537260936665,0.0009156272436982975,0.016025502505751996
1.5000000000000002,HERO,0.12428259337039893,0.09117229392965728,0.11663895388504866,0.08357997753092918,0.0005138770111216868,0.010971573225951419
1.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.5218674949306737,0.43668890712478475,0.2993146569668974,0.2331870284203056,0.35670528266396795,0.0
1.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.15991428611462155,0.09838867109754085,0.13527084602471406,0.0757166008169049,0.0,0.03949824930796404
1.6,Round Robin 2x Device,0.3269063279624864,0.2545562842446013,0.2993142602510749,0.23339988743768766,0.0,0.0
